PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251118,38,10,10,0,18.54,18.54,0,21.25,21.25,0,0,0,0,19.49,19.49,0,97.34,97.34,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251119,38,7.33,7.33,0,9.68,9.68,0,1.55,1.55,0,0,0,0,45.48,45.48,0,86.31,86.31,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251120,38,10.8,10.8,0,24.56,24.56,0,29.23,29.23,0,1,1,0,16.33,16.33,0,93.15,93.15,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251121,38,13.1,13.1,0,10.57,10.57,0,9.77,9.77,0,11.78,11.78,0,29.1,29.1,0,77.3,77.3,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251122,38,0,0,0,0,0,0,22.41,22.41,0,0,0,0,40.58,40.58,0,71.43,71.43,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251123,37,6.33,6.33,0,8.89,8.89,0,22.88,22.88,0,0,0,0,29.66,29.66,0,49.54,49.54,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251124,37,0,0,0,9.83,9.83,0,15.88,15.88,0,7.93,7.93,0,25.95,25.95,0,72.54,72.54,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251125,37,7.55,7.55,0,23.31,23.31,0,16.69,16.69,0,0,0,0,43.37,43.37,0,91.27,91.27,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251126,37,7.7,7.7,0,10.01,10.01,0,17.03,17.03,0,1,1,0,29.41,29.41,0,83.46,83.46,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251127,37,8.35,8.35,0,0,0,0,12.72,12.72,0,1.92,1.92,0,29.58,29.58,0,63.59,63.59,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251128,37,0,0,0,0,0,0,13.4,13.4,0,18.13,18.13,0,10.27,10.27,0,70.13,70.13,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251129,37,0,0,0,0,0,0,19.46,19.46,0,13.67,13.67,0,16.16,16.16,0,50.85,50.85,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251130,37,5.53,5.53,0,2,2,0,12.32,12.32,0,20.2,20.2,0,22.67,22.67,0,47.04,47.04,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251201,37,4.72,4.72,0,17.08,17.08,0,25.59,25.59,0,6.43,6.43,0,17.75,17.75,0,83.01,83.01,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251202,37,7,7,0,7.74,7.74,0,12.1,12.1,0,0,0,0,32.2,32.2,0,84.27,84.27,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251203,37,3.77,3.77,0,14.73,14.73,0,13.7,13.7,0,0,0,0,37.66,37.66,0,67.8,67.8,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251204,36,7.62,7.62,0,19.89,19.89,0,29.06,29.06,0,2,2,0,12.69,12.69,0,67.01,67.01,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251205,36,13.5,13.5,0,8.69,8.69,0,6.19,6.19,0,11.68,11.68,0,22.32,22.32,0,63.52,63.52,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251206,36,0,0,0,7.75,7.75,0,12.02,12.02,0,0,0,0,35.87,35.87,0,61.01,61.01,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251207,36,6.17,6.17,0,0,0,0,4,4,0,0,0,0,38.65,38.65,0,65.16,65.16,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251208,37,0,0,0,9.6,9.6,0,15.28,15.28,0,8.57,8.57,0,23.06,23.06,0,67.24,67.24,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251209,37,6.47,6.47,0,14.04,14.04,0,31.49,31.49,0,0,0,0,14.23,14.23,0,102.42,102.42,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251210,36,6.25,6.25,0,12.71,12.71,0,14.55,14.55,0,0,0,0,35.38,35.38,0,87.36,87.36,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251211,36,6.22,6.22,0,8.1,8.1,0,20.03,20.03,0,1,1,0,29.17,29.17,0,96.11,96.11,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251212,37,7.32,7.32,0,8.68,8.68,0,17.77,17.77,0,11.9,11.9,0,27.82,27.82,0,98.99,98.99,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251213,37,4.47,4.47,0,1.5,1.5,0,19.35,19.35,0,13.94,13.94,0,27.83,27.83,0,43.29,43.29,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251214,37,2.67,2.67,0,2.6,2.6,0,8.33,8.33,0,21.84,21.84,0,6.6,6.6,0,78.69,78.69,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251215,37,4.62,4.62,0,9.08,9.08,0,23.95,23.95,0,6.5,6.5,0,21.67,21.67,0,84.96,84.96,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251216,37,6,6,0,12.3,12.3,0,12,12,0,8.07,8.07,0,19.5,19.5,0,91.99,91.99,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251217,37,6.7,6.7,0,0.88,0.88,0,12.75,12.75,0,0,0,0,31.23,31.23,0,93.1,93.1,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251218,36,0,0,0,0.81,0.81,0,29.15,29.15,0,1,1,0,23.97,23.97,0,100.36,100.36,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251219,36,6.55,6.55,0,1.61,1.61,0,21.83,21.83,0,9.58,9.58,0,48.87,48.87,0,85.55,85.55,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251220,36,0,0,0,2.75,2.75,0,11.72,11.72,0,0,0,0,37.7,37.7,0,78.14,78.14,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251221,36,0,0,0,0,0,0,10.77,10.77,0,0,0,0,34.85,34.85,0,56.42,56.42,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251222,36,7.9,7.9,0,8.93,8.93,0,15.92,15.92,0,0,0,0,34.8,34.8,0,85.91,85.91,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251223,36,6.85,6.85,0,13.06,13.06,0,28.92,28.92,0,0,0,0,23.16,23.16,0,110.07,110.07,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251224,36,3.12,3.12,0,3.95,3.95,0,31.45,31.45,0,2.8,2.8,0,19.33,19.33,0,91.62,91.62,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251225,36,0,0,0,1.75,1.75,0,13.89,13.89,0,7.52,7.52,0,36.41,36.41,0,50.67,50.67,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251226,36,10.5,10.5,0,10.09,10.09,0,5.42,5.42,0,13.15,13.15,0,16.28,16.28,0,80.53,80.53,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251227,36,6.05,6.05,0,1.72,1.72,0,11.35,11.35,0,20.57,20.57,0,23.35,23.35,0,62.22,62.22,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251228,36,0.47,0.47,0,0,0,0,14.77,14.77,0,26.02,26.02,0,10.93,10.93,0,44.38,44.38,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251229,36,7.5,7.5,0,9.18,9.18,0,23.79,23.79,0,6.73,6.73,0,27.73,27.73,0,94.02,94.02,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251230,36,5.32,5.32,0,8.84,8.84,0,22.55,22.55,0,0,0,0,22.67,22.67,0,100.87,100.87,0,0,0,0,0,0,0
345166,STOKES COUNTY NURSING HOME,Danbury,NC,Stokes,169,2025Q4,20251231,36,7.93,7.93,0,8.07,8.07,0,6.05,6.05,0,0,0,0,30.22,30.22,0,78.85,78.85,0,0,0,0,0,0,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251001,114,0,0,0,13.4,13.4,0,27.8,16.3,11.5,7.6,7.6,0,102.9,42.9,60,228.2,191.3,36.9,0,0,0,11.7,11.7,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251002,114,9.74,9.74,0,18.5,18.5,0,40.81,29.01,11.8,8.5,8.5,0,90.2,50.1,40.1,213.3,172.6,40.7,0,0,0,16.3,12.3,4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251003,111,0,0,0,8,8,0,21.5,16.5,5,9.6,9.6,0,97,43,54,214.3,183.3,31,0,0,0,23.5,23.5,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251004,111,1.91,1.91,0,0,0,0,7.3,0,7.3,0,0,0,66.3,38.2,28.1,203.2,169.4,33.8,0,0,0,15.5,8.5,7
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251005,110,0,0,0,0,0,0,8.33,8.33,0,0,0,0,74.1,55.2,18.9,202.6,155.9,46.7,0,0,0,34.8,26.9,7.9
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251006,111,8.96,8.96,0,14.5,14.5,0,31.3,19.5,11.8,7.7,7.7,0,111.2,70.3,40.9,208.6,131.1,77.5,0,0,0,12.7,8.9,3.8
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251007,111,9.01,9.01,0,17.4,17.4,0,46.03,33.93,12.1,9.2,9.2,0,100.4,46.2,54.2,248.5,190.3,58.2,0,0,0,11.3,11.3,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251008,113,9.1,9.1,0,17.8,17.8,0,34,22,12,8.1,8.1,0,93.8,32.3,61.5,209.3,143.4,65.9,0,0,0,8.1,4.3,3.8
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251009,112,10.04,10.04,0,16,16,0,26.4,14.8,11.6,8.9,8.9,0,98.7,55.5,43.2,213.4,198,15.4,0,0,0,15.8,8,7.8
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251010,113,10.08,10.08,0,24.6,24.6,0,20.6,8,12.6,8.8,8.8,0,96.5,65.1,31.4,209.4,189.2,20.2,0,0,0,19.8,15.7,4.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251011,111,0,0,0,0,0,0,22.07,22.07,0,0,0,0,79.2,35.3,43.9,176,95.7,80.3,0,0,0,23.5,19.5,4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251012,111,0,0,0,0,0,0,30.5,17.2,13.3,0,0,0,90,34.6,55.4,219.5,138.3,81.2,0,0,0,23.6,12.1,11.5
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251013,108,6.37,6.37,0,23.6,23.6,0,39.3,39.3,0,7,7,0,84.9,38.9,46,204.8,152.5,52.3,0,0,0,24.7,16.1,8.6
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251014,110,9.57,9.57,0,23.7,23.7,0,22.3,22.3,0,8.2,8.2,0,102.9,55.1,47.8,214.4,176.6,37.8,0,0,0,11.3,7.3,4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251015,111,9.16,9.16,0,20.8,20.8,0,14.6,14.6,0,9.2,9.2,0,113.7,78.2,35.5,230.9,230.8,0.1,0,0,0,11.6,7.2,4.4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251016,111,6.74,6.74,0,18.8,18.8,0,27.54,27.54,0,8.6,8.6,0,117.3,52,65.3,207.8,177.3,30.5,0,0,0,18.3,14.6,3.7
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251017,111,9.95,9.95,0,8,8,0,29.8,17.2,12.6,9.4,9.4,0,116.5,62.9,53.6,225.8,153.1,72.7,0,0,0,12.6,8.8,3.8
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251018,110,0,0,0,0,0,0,19.3,0,19.3,0,0,0,84.5,48.6,35.9,207.5,147.6,59.9,0,0,0,8.4,8.4,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251019,110,0,0,0,0,0,0,28.6,5.2,23.4,0,0,0,77,46.1,30.9,194.7,135.2,59.5,0,0,0,17.6,13.6,4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251020,111,10.79,10.79,0,8,8,0,28.7,28.7,0,7.9,7.9,0,94.6,59.1,35.5,203.7,153.8,49.9,0,0,0,12.7,8.8,3.9
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251021,110,10.03,10.03,0,25.2,18.2,7,35.4,35.4,0,6,6,0,105.4,46.3,59.1,201.4,130.7,70.7,0,0,0,12,8.1,3.9
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251022,110,9.55,9.55,0,32.5,24.5,8,24,24,0,8.9,8.9,0,116.5,51,65.5,218.4,151,67.4,0,0,0,12.5,8.9,3.6
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251023,110,9.32,9.32,0,23.8,23.8,0,16,16,0,5.6,5.6,0,121.5,72.1,49.4,215.5,136.2,79.3,0,0,0,11.6,7.4,4.2
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251024,111,10.65,10.65,0,23.7,23.7,0,27.3,16,11.3,9.3,9.3,0,106.2,52.8,53.4,209.9,147.1,62.8,0,0,0,7.3,7.3,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251025,112,0,0,0,0,0,0,24.5,12.2,12.3,0,0,0,88.5,40.5,48,200.5,92.4,108.1,0,0,0,4.6,4.6,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251026,111,0,0,0,0,0,0,39.7,16.9,22.8,0,0,0,90,46.6,43.4,217.9,113.7,104.2,0,0,0,13.1,9,4.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251027,110,8.95,8.95,0,24.3,24.3,0,40.6,40.6,0,8,8,0,110,39.4,70.6,227.1,156.2,70.9,0,0,0,6.8,3.4,3.4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251028,110,9.83,9.83,0,24.8,24.8,0,22.6,22.6,0,7.6,7.6,0,103.9,46.8,57.1,228.7,186.3,42.4,0,0,0,12.1,7.8,4.3
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251029,111,10.84,10.84,0,23.5,23.5,0,16,16,0,8.3,8.3,0,117.8,71.1,46.7,215.8,195.1,20.7,0,0,0,11.7,7.7,4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251030,113,10.22,10.22,0,26.7,26.7,0,26.9,26.9,0,0,0,0,123.5,74.2,49.3,213,178.6,34.4,0,0,0,11.4,7.4,4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251031,113,0,0,0,15.7,15.7,0,33.6,21.6,12,0,0,0,78.8,52.4,26.4,158.8,111.8,47,0,0,0,21.6,21.6,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251101,113,0,0,0,0,0,0,11.7,0,11.7,0,0,0,73.8,45.2,28.6,206.3,164,42.3,0,0,0,15.6,15.6,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251102,112,0,0,0,0,0,0,17,5,12,0,0,0,79,46.9,32.1,210.2,169.6,40.6,0,0,0,19.2,19.2,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251103,114,9,9,0,15,15,0,28.9,28.9,0,7.2,7.2,0,93.9,53.1,40.8,225.3,189,36.3,0,0,0,13.7,9.4,4.3
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251104,113,8.9,8.9,0,16.9,16.9,0,35,35,0,8.4,8.4,0,102.4,49.5,52.9,237,165.6,71.4,0,0,0,13.2,9.1,4.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251105,113,9.7,9.7,0,18.1,18.1,0,29.8,29.8,0,8.8,8.8,0,121.3,77.1,44.2,216.5,138.4,78.1,0,0,0,8.9,4.7,4.2
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251106,113,8,8,0,13.7,13.7,0,16.9,16.9,0,8.3,8.3,0,118,70,48,201.2,149.2,52,0,0,0,13.7,8.8,4.9
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251107,112,8,8,0,12.7,12.7,0,35.9,35.9,0,7.8,7.8,0,87.3,38.7,48.6,233.3,203.6,29.7,0,0,0,15.2,14.8,0.4
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251108,111,0,0,0,0,0,0,12.6,12.6,0,0,0,0,84.3,43.4,40.9,206.4,110.1,96.3,0,0,0,12,4.3,7.7
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251109,111,0,0,0,0,0,0,17,17,0,0,0,0,79.6,36.7,42.9,220.9,119.7,101.2,0,0,0,25.1,20.8,4.3
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251110,111,8,8,0,16.1,16.1,0,40.3,28.5,11.8,7.4,7.4,0,94.1,35.2,58.9,212.2,189.4,22.8,0,0,0,11.8,4.3,7.5
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251111,111,8,8,0,16.4,16.4,0,33.5,22.1,11.4,8.2,8.2,0,93.5,45.3,48.2,220.6,188.5,32.1,0,0,0,6.7,4.5,2.2
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251112,111,8,8,0,16,16,0,27.3,27.3,0,7.6,7.6,0,105.7,64.3,41.4,230.1,194.5,35.6,0,0,0,13.2,13.2,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251113,111,8,8,0,16,16,0,27.6,27.6,0,8.3,8.3,0,96.2,77.6,18.6,239.2,195.8,43.4,0,0,0,15.1,15.1,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251114,111,8,8,0,15.9,15.9,0,16.5,15.8,0.7,8.1,8.1,0,105.7,52.1,53.6,216.3,135.3,81,0,0,0,12.7,8.4,4.3
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251115,111,0,0,0,0,0,0,11.8,0,11.8,0,0,0,81.6,38.6,43,217,164.6,52.4,0,0,0,22.4,18.3,4.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251116,111,0,0,0,0,0,0,16.7,5,11.7,0,0,0,85.3,54,31.3,205.3,155.1,50.2,0,0,0,19.4,15.9,3.5
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251117,112,7.3,7.3,0,14.4,14.4,0,40,40,0,6.8,6.8,0,89.4,59.4,30,210.8,154.8,56,0,0,0,15.9,12.8,3.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251118,114,8,8,0,16,16,0,35.9,35.9,0,8.1,8.1,0,106,65.1,40.9,223.6,199.1,24.5,0,0,0,12.5,8.4,4.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251119,115,8,8,0,16,16,0,27.8,16,11.8,8.1,8.1,0,100,64.8,35.2,212.1,144,68.1,0,0,0,12.9,8.8,4.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251120,115,8,8,0,9.6,9.6,0,27.9,16,11.9,0,0,0,99.9,56.9,43,218.7,174.9,43.8,0,0,0,11.4,7.6,3.8
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251121,115,8,8,0,16.1,16.1,0,27.9,27.9,0,0,0,0,97,46.9,50.1,225.1,193.6,31.5,0,0,0,13.2,13.2,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251122,114,0,0,0,0,0,0,35.5,11.9,23.6,0,0,0,66.9,42.7,24.2,205.4,157,48.4,0,0,0,13.6,13.6,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251123,114,0,0,0,0,0,0,28.3,16.8,11.5,0,0,0,87.1,55.6,31.5,210.5,160.1,50.4,0,0,0,8.7,8.7,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251124,116,7.7,7.7,0,15.8,15.8,0,28.4,28.4,0,8.9,8.9,0,109.5,45.6,63.9,216.9,179.1,37.8,0,0,0,12.7,8.8,3.9
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251125,118,8,8,0,16.6,16.6,0,23.1,23.1,0,9.9,9.9,0,115.3,41.4,73.9,240,204.4,35.6,0,0,0,8.3,0,8.3
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251126,120,8,8,0,16.9,16.9,0,28.1,28.1,0,9.1,9.1,0,85.6,61,24.6,223.5,186.3,37.2,0,0,0,22.9,19,3.9
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251127,119,8.5,8.5,0,7.3,7.3,0,37.3,25.4,11.9,0,0,0,67.5,55.2,12.3,222.5,170.2,52.3,0,0,0,22.2,16.1,6.1
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251128,117,0,0,0,9.2,9.2,0,27.1,14.8,12.3,0,0,0,73.4,44.3,29.1,226,155.9,70.1,0,0,0,24,16.2,7.8
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251129,116,0,0,0,0,0,0,34.8,0,34.8,0,0,0,61.7,37.4,24.3,208.1,160.7,47.4,0,0,0,24.5,24.5,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251130,116,0,0,0,0,0,0,23.8,5.1,18.7,0,0,0,87.7,44.5,43.2,198.3,157.5,40.8,0,0,0,16.2,16.2,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251201,117,0,0,0,10.6,10.6,0,40.7,40.7,0,8,8,0,101.9,54.1,47.8,199.2,130.2,69,0,0,0,16.3,12.1,4.2
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251202,116,0,0,0,14.5,14.5,0,27.7,27.7,0,7.6,7.6,0,94.4,41.7,52.7,225.5,161.7,63.8,0,0,0,17.6,13.3,4.3
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251203,117,0,0,0,27.2,27.2,0,16.7,16.7,0,8.4,8.4,0,123.4,71.3,52.1,230.1,183.1,47,0,0,0,13.5,13.5,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251204,119,0,0,0,24.9,24.9,0,28.4,16.5,11.9,8.7,8.7,0,101.1,46.8,54.3,222.3,164.4,57.9,0,0,0,12,12,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251205,122,0,0,0,19.6,19.6,0,41.9,30.1,11.8,8.3,8.3,0,88.6,51.9,36.7,216.1,160.6,55.5,0,0,0,28.7,28.7,0
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251206,122,0,0,0,0,0,0,32.42,20.92,11.5,0,0,0,82.7,27.1,55.6,214.5,154.6,59.9,0,0,0,13.1,8.8,4.3
345167,YADKIN NURSING AND CARE CENTER,Yadkinville,NC,Yadkin,197,2025Q4,20251207,122,0,0,0,0,0,0,40.9,17.4,23.5,0,0,0,55.9,36.6,19.3,209.2,173.2,36,0,0,0,17,17,0
